																																																																																																																													4199041823809950000	82177060490894800000000	Wood	1163	A																				4087786357317910000	16274	SoulCrystal2	1249	A																				4087786357317910000	16274	EvilHoney	1384	A																				4087786357317910000	16274	Mushroom2	1405	A																				4087786357317910000	408778635731791000000	24751388663907600000000	Board	1972	A																																																																																																																																																																																																																																																														
																																																																																																																													4576955587952840000	98612472589073800000000	Wood	1163	A																				4455687129476520000	18715	SoulCrystal2	1249	A																				4455687129476520000	18715	EvilHoney	1384	A																				4455687129476520000	18715	Mushroom2	1405	A																				4455687129476520000	445568712947653000000	28959124736771900000000	Board	1972	A																																																																																																																																																																																																																																																														
																																																																																																																													4988881590868600000	118334967106889000000000	Wood	1163	A																				4856698971129410000	21523	SoulCrystal2	1249	A																				4856698971129410000	21523	EvilHoney	1384	A																				4856698971129410000	21523	Mushroom2	1405	A																				4856698971129410000	485669897112941000000	33882175942023100000000	Board	1972	A																																																																																																																																																																																																																																																														
																																																																																																																													5437880934046770000	142001960528266000000000	Wood	1163	A																				5293801878531060000	24751	SoulCrystal2	1249	A																				5293801878531060000	24751	EvilHoney	1384	A																				5293801878531060000	24751	Mushroom2	1405	A																				5293801878531060000	529380187853106000000	39642145852167000000000	Board	1972	A																																																																																																																																																																																																																																																														
																																																																																																																													5927290218110980000	170402352633920000000000	Wood	1163	A																				5770244047598850000	28464	SoulCrystal2	1249	A																				5770244047598850000	28464	EvilHoney	1384	A																				5770244047598850000	28464	Mushroom2	1496	A																				5770244047598850000	577024404759886000000	46381310647035400000000	Board	1972	A																																																																																																																																																																																																																																																														
																																																																																																																													12921492675481900000	204482823160703000000000	Wood	1205	A																				12579132023765500000	32733	SoulCrystal2	1295	A																				12579132023765500000	32733	EvilHoney	1405	A																				12579132023765500000	32733	Mushroom2	1413	A																				12579132023765500000	1257913202376550000000	54266133457031500000000	Board	1972	A																																																																																																																																																																																																																																																														
																																																																																																																													14084427016275300000	245379387792844000000000	Wood	1205	A																				13711253905904400000	37643	SoulCrystal2	1295	A																				13711253905904400000	37643	EvilHoney	1405	A																				13711253905904400000	37643	Mushroom2	1413	A																						Infinity																																																																																																																																																																																																																																																																	
																																																																																																																													15352025447740100000	294455265351413000000000	Wood	1205	A																				14945266757435800000	43289	SoulCrystal2	1295	A																				14945266757435800000	43289	EvilHoney	1405	A																				14945266757435800000	43289	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													16733707738036700000	353346318421695000000000	Wood	1205	A																				16290340765605000000	49783	SoulCrystal2	1295	A																				16290340765605000000	49783	EvilHoney	1405	A																				16290340765605000000	49783	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													18239741434460000000	424015582106035000000000	Wood	1205	A																				17756471434509500000	57250	SoulCrystal2	1295	A																				17756471434509500000	57250	EvilHoney	1405	A																				17756471434509500000	57250	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													19881318163561400000	508818698527241000000000	Wood	1205	A																				19354553863615300000	65838	SoulCrystal2	1295	A																				19354553863615300000	65838	EvilHoney	1405	A																				19354553863615300000	65838	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													21670636798281900000	610582438232690000000000	Wood	1205	A																				21096463711340700000	75714	SoulCrystal2	1295	A																				21096463711340700000	75714	EvilHoney	1405	A																				21096463711340700000	75714	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													23620994110127300000	732698925879228000000000	Wood	1205	A																				22995145445361400000	87071	SoulCrystal2	1295	A																				22995145445361400000	87071	EvilHoney	1405	A																				22995145445361400000	87071	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													25746883580038800000	879238711055073000000000	Wood	1205	A																				25064708535443900000	100131	SoulCrystal2	1295	A																				25064708535443900000	100131	EvilHoney	1405	A																				25064708535443900000	100131	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													28064103102242300000	1055086453266090000000000	Wood	1205	A																				27320532303633800000	115151	SoulCrystal2	1295	A																				27320532303633800000	115151	EvilHoney	1405	A																				27320532303633800000	115151	Mushroom2	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													30589872381444100000	1266103743919300000000000	Wood	1205	A																				29779380210960900000	2000	EvilHoney	1295	A																				29779380210960900000	2000	Mushroom2	1405	A																				29779380210960900000	148896901054804000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													33342960895774100000	1519324492703170000000000	Wood	1205	A																				32459524429947400000	2300	EvilHoney	1295	A																				32459524429947400000	2300	Mushroom2	1405	A																				32459524429947400000	174209374234121000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													36343827376393700000	1823189391243800000000000	Wood	1205	A																				35380881628642600000	2645	EvilHoney	1295	A																				35380881628642600000	2645	Mushroom2	1405	A																				35380881628642600000	203824967853922000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													39614771840269200000	2187827269492560000000000	Wood	1205	A																				38565160975220500000	3042	EvilHoney	1295	A																				38565160975220500000	3042	Mushroom2	1405	A																				38565160975220500000	238475212389089000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													43180101305893400000	2625392723391070000000000	Wood	1205	A																				42036025462990300000	3498	EvilHoney	1295	A																				42036025462990300000	3498	Mushroom2	1405	A																				42036025462990300000	279015998495234000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													47066310423423800000	3150471268069280000000000	Wood	1205	A																				45819267754659500000	4023	EvilHoney	1295	A																				45819267754659500000	4023	Mushroom2	1405	A																				45819267754659500000	326448718239423000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													51302278361531900000	3780565521683140000000000	Wood	1205	A																				49943001852578800000	4626	EvilHoney	1295	A																				49943001852578800000	4626	Mushroom2	1405	A																				49943001852578800000	381945000340125000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													55919483414069800000	4536678626019770000000000	Wood	1205	A																				54437872019310900000	5320	EvilHoney	1295	A																				54437872019310900000	5320	Mushroom2	1405	A																				54437872019310900000	446875650397946000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													60952236921336100000	5444014351223720000000000	Wood	1205	A																				59337280501048900000	6118	EvilHoney	1295	A																				59337280501048900000	6118	Mushroom2	1405	A																				59337280501048900000	522844510965597000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													66437938244256400000	6532817221468470000000000	Wood	1205	A																				64677635746143300000	7036	EvilHoney	1384	A																				64677635746143300000	7036	Mushroom2	1405	A																				64677635746143300000	611728077829749000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													72417352686239400000	7839380665762160000000000	Wood	1205	A																				70498622963296200000	8091	EvilHoney	1384	A																				70498622963296200000	8091	Mushroom2	1405	A																				70498622963296200000	715721851060806000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													78934914428001000000	9407256798914590000000000	Wood	1205	A																				76843499029992900000	9305	EvilHoney	1384	A																				76843499029992900000	9305	Mushroom2	1405	A																				76843499029992900000	837394565741143000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													86039056726521100000	11288708158697500000000000	Wood	1205	A																				83759413942692200000	10701	EvilHoney	1384	A																				83759413942692200000	10701	Mushroom2	1405	A																				83759413942692200000	979751641917137000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													93782571831908000000	13546449790437000000000000	Wood	1205	A																				91297761197534600000	12306	EvilHoney	1384	A																				91297761197534600000	12306	Mushroom2	1405	A																				91297761197534600000	1146309421043050000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													102223003296780000000	16255739748524400000000000	Wood	1205	A																				99514559705312700000	14151	EvilHoney	1384	A																				99514559705312700000	14151	Mushroom2	1405	A																				99514559705312700000	1341182022620370000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													111423073593490000000	19506887698229300000000000	Wood	1205	A																				108470870078791000000	16274	EvilHoney	1384	A																				108470870078791000000	16274	Mushroom2	1405	A																				108470870078791000000	1569182966465830000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													121451150216904000000	23408265237875200000000000	Wood	1205	A																				118233248385882000000	18715	EvilHoney	1384	A																				118233248385882000000	18715	Mushroom2	1405	A																				118233248385882000000	1835944070765020000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													132381753736425000000	28089918285450200000000000	Wood	1205	A																				128874240740611000000	21523	EvilHoney	1384	A																				128874240740611000000	21523	Mushroom2	1405	A																				128874240740611000000	2148054562795080000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													144296111572704000000	33707901942540200000000000	Wood	1205	A																				140472922407266000000	24751	EvilHoney	1384	A																				140472922407266000000	24751	Mushroom2	1405	A																				140472922407266000000	2513223838470240000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													157282761614247000000	40449482331048300000000000	Wood	1205	A																				153115485423920000000	28464	EvilHoney	1384	A																				153115485423920000000	28464	Mushroom2	1496	A																				153115485423920000000	2940471891010180000000	Book	1413	A																																																																																																																																																																																																																																																																																							
																																																																																																																													342876420319058000000	48539378797257900000000000	Wood	1314	A																				333791758224147000000	32733	EvilHoney	1405	A																				333791758224147000000	32733	Mushroom2	1413	A																				333791758224147000000	3440352112481910000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													373735298147774000000	58247254556709500000000000	Wood	1314	A																				363833016464320000000	37643	EvilHoney	1405	A																				363833016464320000000	37643	Mushroom2	1413	A																				363833016464320000000	4025211971603840000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													407371474981073000000	69896705468051400000000000	Wood	1314	A																				396577987946109000000	43289	EvilHoney	1405	A																				396577987946109000000	43289	Mushroom2	1413	A																				396577987946109000000	4709498006776490000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													444034907729370000000	83876046561661700000000000	Wood	1314	A																				432270006861258000000	49783	EvilHoney	1405	A																				432270006861258000000	49783	Mushroom2	1413	A																				432270006861258000000	5510112667928490000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													483998049425013000000	100651255873994000000000000	Wood	1314	A																				471174307478772000000	57250	EvilHoney	1405	A																				471174307478772000000	57250	Mushroom2	1413	A																				471174307478772000000	6446831821476330000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													527557873873265000000	120781507048793000000000000	Wood	1314	A																				513579995151861000000	65838	EvilHoney	1405	A																				513579995151861000000	65838	Mushroom2	1413	A																				513579995151861000000	7542793231127310000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													575038082521859000000	144937808458551000000000000	Wood	1314	A																				559802194715529000000	75714	EvilHoney	1405	A																				559802194715529000000	75714	Mushroom2	1413	A																				559802194715529000000	8825068080418950000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													626791509948826000000	173925370150262000000000000	Wood	1314	A																				610184392239926000000	87071	EvilHoney	1405	A																				610184392239926000000	87071	Mushroom2	1413	A																				610184392239926000000	10325329654090200000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													683202745844220000000	208710444180314000000000000	Wood	1314	A																				665100987541520000000	100131	EvilHoney	1405	A																				665100987541520000000	100131	Mushroom2	1413	A																				665100987541520000000	12080635695285500000000	Book	1808	A																																																																																																																																																																																																																																																																																							
																																																																																																																													744690992970200000000	250452533016377000000000000	Wood	1314	A																				724960076420257000000	115151	EvilHoney	1405	A																				724960076420257000000	115151	Mushroom2	1413	A																				724960076420257000000	14134343763484000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													811713182337518000000	300543039619652000000000000	Wood	1314	A																				790206483298080000000	2000	Mushroom2	1405	A																				790206483298080000000	3951032416490400000000	Potion	1413	A																				790206483298080000000	16537182203276300000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													884767368747895000000	360651647543582000000000000	Wood	1314	A																				861325066794907000000	2300	Mushroom2	1405	A																				861325066794907000000	4622707927293770000000	Potion	1413	A																				861325066794907000000	19348503177833300000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													964396431935205000000	432781977052299000000000000	Wood	1314	A																				938844322806449000000	2645	Mushroom2	1405	A																				938844322806449000000	5408568274933710000000	Potion	1413	A																				938844322806449000000	22637748718065000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1051192110809370000000	519338372462759000000000000	Wood	1314	A																				1023340311859030000000	3042	Mushroom2	1405	A																				1023340311859030000000	6328024881672440000000	Potion	1413	A																				1023340311859030000000	26486166000136000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1145799400782220000000	623206046955310000000000000	Wood	1314	A																				1115440939926340000000	3498	Mushroom2	1405	A																				1115440939926340000000	7403789111556750000000	Potion	1413	A																				1115440939926340000000	30988814220159100000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1248921346852620000000	747847256346373000000000000	Wood	1314	A																				1215830624519710000000	4023	Mushroom2	1405	A																				1215830624519710000000	8662433260521400000000	Potion	1413	A																				1215830624519710000000	36256912637586200000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1361324268069350000000	897416707615647000000000000	Wood	1314	A																				1325255380726490000000	4626	Mushroom2	1405	A																				1325255380726490000000	10135046914810000000000	Potion	1413	A																				1325255380726490000000	42420587785975800000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1483843452195600000000	1076900049138780000000000000	Wood	1314	A																				1444528364991870000000	5320	Mushroom2	1405	A																				1444528364991870000000	11858004890327700000000	Potion	1413	A																				1444528364991870000000	49632087709591700000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1617389362893200000000	1292280058966530000000000000	Wood	1314	A																				1574535917841140000000	6118	Mushroom2	1405	A																				1574535917841140000000	13873865721683500000000	Potion	1413	A																				1574535917841140000000	58069542620222300000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1762954405553590000000	1550736070759840000000000000	Wood	1314	A																				1716244150446840000000	7036	Mushroom2	1405	A																				1716244150446840000000	16232422894369600000000	Potion	1413	A																				1716244150446840000000	67941364865660000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													1921620302053410000000	1860883284911810000000000000	Wood	1314	A																				1870706123987060000000	8091	Mushroom2	1405	A																				1870706123987060000000	18991934786412500000000	Potion	1413	A																				1870706123987060000000	79491396892822300000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													2094566129238220000000	2233059941894170000000000000	Wood	1314	A																				2039069675145890000000	9305	Mushroom2	1405	A																				2039069675145890000000	22220563700102600000000	Potion	1413	A																				2039069675145890000000	93004934364602000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													2283077080869660000000	2679671930273000000000000000	Wood	1314	A																				2222585945909020000000	10701	Mushroom2	1405	A																				2222585945909020000000	25998059529120000000000	Potion	1413	A																				2222585945909020000000	108815773206584000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													2488554018147930000000	3215606316327600000000000000	Wood	1314	A																				2422618681040840000000	12306	Mushroom2	1405	A																				2422618681040840000000	30417729649070400000000	Potion	1413	A																				2422618681040840000000	127314454651704000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													2712523879781240000000	3858727579593120000000000000	Wood	1314	A																				2640654362334510000000	14151	Mushroom2	1405	A																				2640654362334510000000	35588743689412400000000	Potion	1413	A																				2640654362334510000000	148957911942493000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													2956651028961550000000	4630473095511740000000000000	Wood	1314	A																				2878313254944620000000	16274	Mushroom2	1405	A																				2878313254944620000000	41638830116612500000000	Potion	1413	A																				2878313254944620000000	174280756972717000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													3222749621568090000000	5556567714614090000000000000	Wood	1314	A																				3137361447889630000000	18715	Mushroom2	1405	A																				3137361447889630000000	48717431236436700000000	Potion	1413	A																				3137361447889630000000	203908485658079000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													3512797087509220000000	6667881257536910000000000000	Wood	1314	A																				3419723978199700000000	21523	Mushroom2	1405	A																				3419723978199700000000	56999394546630900000000	Potion	1413	A																				3419723978199700000000	238572928219953000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													3828948825385050000000	8001457509044290000000000000	Wood	1314	A																				3727499136237670000000	24751	Mushroom2	1405	A																				3727499136237670000000	66689291619558100000000	Potion	1413	A																				3727499136237670000000	279130326017344000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													4173554219669700000000	9601749010853150000000000000	Wood	1314	A																				4062974058499070000000	28464	Mushroom2	1496	A																				4062974058499070000000	78026471194883000000000	Potion	1413	A																				4062974058499070000000	326582481440293000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													9098348198879960000000	11522098813023800000000000000	Wood	1241	A																				8857283447527960000000	32733	Mushroom2	1413	A																				8857283447527960000000	91290971298013100000000	Potion	1808	A																				8857283447527960000000	382101503285143000000000	Book	1917	A																																																																																																																																																																																																																																																																																							
																																																																																																																													9917199536779150000000	13826518575628500000000000000	Wood	1241	A																				9654438957805480000000	37643	Mushroom2	1413	A																				9654438957805480000000	106810436418675000000000	Potion	1808	A																					Infinity																																																																																																																																																																																																																																																																																										
